À¥Å÷ Á¦¸ñ,È¸Â÷ Á¦¸ñ,È¸Â÷,Á¶È¸¼ö,È¸Â÷º° º°Á¡,º°Á¡ Âü¿©ÀÎ¿ø¼ö,ÁÁ¾Æ¿ä¼ö,´ñ±Û¼ö,Á¤½Ä¿¬Àç,Á¶È¸¼ö ´ëºñ º°Á¡Âü¿©,Á¶È¸¼ö ´ëºñ ÁÁ¾Æ¿ä,´ñ±Û¼ö ´ëºñ ±àÁ¤´ñ±Û,´ñ±Û¼ö ´ëºñ ºÎÁ¤´ñ±Û,¿¡ÇÇ¼Òµå,¿È´Ï¹ö½º,½ºÅä¸®,ÀÏ»ó,°³±×,ÆÇÅ¸Áö,¾×¼Ç,µå¶ó¸¶,¼øÁ¤,°¨¼º,½º¸±·¯,½Ã´ë±Ø,½ºÆ÷Ã÷
ÀáÀÌ¿À³Ä,ÀáÀÌ¿À³Ä 3È­,3,1047,9.75,325,3,155,0,310.410697,2.86533,44.51612903,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ÀáÀÌ¿À³Ä,ÀáÀÌ¿À³Ä 4È­,4,851,9.78,315,3,180,0,370.152761,3.525264,53.88888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ÀáÀÌ¿À³Ä,ÀáÀÌ¿À³Ä 5È­,5,801,9.78,315,7,176,0,393.258427,8.739076,55.68181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOST ISLAND,<ÇÁ·Ñ·Î±×> ±×³¯... ³­ »çÀÎÀ» Çß´Ù.,1,1516,9.68,496,4,70,0,327.176781,2.638522,45.71428571,4.285714286,0,0,1,0,0,0,0,0,0,0,1,0,0
LOST ISLAND,<001È­> ±× °÷¿£...,2,1219,9.81,270,7,46,0,221.493027,5.742412,19.56521739,0,0,0,1,0,0,0,0,0,0,0,1,0,0
LOST ISLAND,<002È­> ¾Æ¹«µµ ¾ø¾ú´Ù,3,901,9.72,285,4,51,0,316.315205,4.439512,9.803921569,0,0,0,1,0,0,0,0,0,0,0,1,0,0
LOST ISLAND,<003È­> Ãµ±¹(ô¸ÏÐ),4,799,9.82,261,5,43,0,326.658323,6.257822,34.88372093,0,0,0,1,0,0,0,0,0,0,0,1,0,0
LOST ISLAND,<004È­> ½ÃÀÛ°ú ½ÃÀÛÀÇ »çÀÌ,5,806,9.81,243,3,50,0,301.488834,3.722084,48,0,0,0,1,0,0,0,0,0,0,0,1,0,0
¸ÁÀÚÄ«Æä,[1È­]·¹Äû¿¥À» »ç¶ûÇÑ ¼Ò³à,1,4737,9.74,2481,154,366,0,523.749208,32.510027,22.40437158,4.644808743,0,1,0,0,0,1,0,0,0,0,0,0,0
¸ÁÀÚÄ«Æä,[2È­]ÇÏ³ªÀÇ Ã¹ ¼Õ´Ô À¯¸®,2,1864,9.71,2341,98,232,0,1255.901288,52.575107,21.55172414,1.724137931,0,1,0,0,0,1,0,0,0,0,0,0,0
¸ÁÀÚÄ«Æä,[3È­]¾È³ç À¯¸®,3,546,9.77,2442,132,246,0,4472.527473,241.758242,25.6097561,2.43902439,0,1,0,0,0,1,0,0,0,0,0,0,0
¸ÁÀÚÄ«Æä,[4È­]º¸´Ì,4,208,9.76,2883,107,161,0,13860.57692,514.423077,19.8757764,2.48447205,0,1,0,0,0,1,0,0,0,0,0,0,0
¸ÁÀÚÄ«Æä,[5È­]º¸´Ì 2,5,101,9.75,2919,103,186,0,28900.9901,1019.80198,18.27956989,0.537634409,0,1,0,0,0,1,0,0,0,0,0,0,0
¾È³ç µµÄì,¿¹°íÆí,1,2465,9.8,262,11,24,0,106.288032,4.462475,41.66666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾È³ç µµÄì,1È­. °°ÀÌ ÀÖÀÚ,2,2056,9.71,261,6,18,0,126.945525,2.918288,33.33333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾È³ç µµÄì,2È­. ¿©±â´Ù ¿ì¸®Áý,3,781,9.71,260,2,22,0,332.90653,2.560819,31.81818182,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾È³ç µµÄì,3È­. ÀÌ¿ôÀ¸·ÎºÎÅÍÀÇ ÆíÁö1,4,319,9.87,213,1,11,0,667.711599,3.134796,36.36363636,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾È³ç µµÄì,4È­. ÀÌ¿ôÀ¸·ÎºÎÅÍÀÇ ÆíÁö2,5,175,9.76,223,0,19,0,1274.285714,0,31.57894737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ºñ½ºÆ®(beast),episode 01,1,10912,9.6,793,24,920,0,72.672287,2.199413,24.02173913,1.52173913,0,0,1,0,0,1,1,0,0,0,0,0,0
ºñ½ºÆ®(beast),episode 02,2,6328,9.71,697,16,159,0,110.145386,2.528445,32.70440252,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ºñ½ºÆ®(beast),episode 03,3,4139,9.74,877,4,185,0,211.886929,0.966417,25.94594595,1.621621622,0,0,1,0,0,1,1,0,0,0,0,0,0
ºñ½ºÆ®(beast),episode 04,4,1512,9.55,1195,3,223,0,790.343915,1.984127,35.87443946,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ºñ½ºÆ®(beast),episode 05,5,686,9.78,963,3,151,0,1403.790087,4.373178,35.09933775,0.662251656,0,0,1,0,0,1,1,0,0,0,0,0,0
7¹ø±¹µµ¾ÆÀÌ,ÇÁ·Ñ·Î±×,1,1779,9.69,379,34,78,0,213.041034,19.111861,52.56410256,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7¹ø±¹µµ¾ÆÀÌ,1È­ - 1968³â ¿ïÁø (1),2,1550,9.8,304,26,43,0,196.129032,16.774194,34.88372093,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7¹ø±¹µµ¾ÆÀÌ,1È­ - 1968³â ¿ïÁø (2),3,1082,9.87,318,21,45,0,293.900185,19.408503,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7¹ø±¹µµ¾ÆÀÌ,1È­ - 1968³â ¿ïÁø (3),4,1020,9.8,264,22,26,0,258.823529,21.568627,38.46153846,3.846153846,0,0,1,0,0,0,0,1,0,0,0,1,0
7¹ø±¹µµ¾ÆÀÌ,ÀÎ»ç¸»,5,923,9.88,289,22,43,0,313.109426,23.83532,55.81395349,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"¾ÞµÎ¾ß, ¿¬¾ÖÇÏÀÚ",ÇÁ·Ñ·Î±×,1,1612,9.79,640,12,114,0,397.022333,7.444169,31.57894737,0.877192982,0,0,1,0,0,0,0,1,1,0,0,0,0
"¾ÞµÎ¾ß, ¿¬¾ÖÇÏÀÚ",1È­,2,1183,9.8,566,3,39,0,478.444632,2.535926,35.8974359,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"¾ÞµÎ¾ß, ¿¬¾ÖÇÏÀÚ",2È­,3,388,9.81,508,1,32,0,1309.278351,2.57732,28.125,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"¾ÞµÎ¾ß, ¿¬¾ÖÇÏÀÚ",3È­,4,136,9.84,481,0,26,0,3536.764706,0,19.23076923,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"¾ÞµÎ¾ß, ¿¬¾ÖÇÏÀÚ",4È­,5,75,9.88,433,0,28,0,5773.333333,0,21.42857143,3.571428571,0,0,1,0,0,0,0,1,1,0,0,0,0
±â¹¦ÇÑ Ã¥¹æ,[Á¦ 1Àå] ¸¸³²,1,2377,9.83,1055,19,133,0,443.836769,7.993269,42.85714286,1.503759398,0,0,1,0,1,0,0,0,0,0,0,0,0
±â¹¦ÇÑ Ã¥¹æ,[Á¦ 2Àå] ÃëÁ÷,2,1173,9.84,988,21,85,0,842.28474,17.902813,38.82352941,3.529411765,0,0,1,0,1,0,0,0,0,0,0,0,0
±â¹¦ÇÑ Ã¥¹æ,[Á¦ 3Àå] Ã¹ ¼Õ´Ô,3,748,9.83,964,21,136,0,1288.770053,28.074866,44.11764706,1.470588235,0,0,1,0,1,0,0,0,0,0,0,0,0
±â¹¦ÇÑ Ã¥¹æ,[Á¦ 4Àå] ¿­¼è,4,599,9.82,899,18,123,0,1500.834725,30.050083,34.95934959,0.81300813,0,0,1,0,1,0,0,0,0,0,0,0,0
±â¹¦ÇÑ Ã¥¹æ,[Á¦ 5Àå] ÁøÁ¤ÇÑ ¸ñÀû,5,569,9.87,895,15,112,0,1572.934974,26.362039,33.03571429,0,0,0,1,0,1,0,0,0,0,0,0,0,0
±×¸®°í ±×µéÀº,±×¸®°í ±×µéÀº 1È­,1,571,9.62,167,0,64,0,292.469352,0,40.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0
±×¸®°í ±×µéÀº,±×¸®°í ±×µéÀº 2È­,2,328,9.58,181,1,60,0,551.829268,3.04878,21.66666667,1.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0
±×¸®°í ±×µéÀº,±×¸®°í ±×µéÀº 3È­,3,287,9.53,95,1,27,0,331.010453,3.484321,37.03703704,0,0,0,1,0,0,0,0,0,0,0,0,0,0
±×¸®°í ±×µéÀº,±×¸®°í ±×µéÀº 4È­,4,250,9.46,108,1,30,0,432,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0
±×¸®°í ±×µéÀº,±×¸®°í ±×µéÀº 5È­ (¿Ï°á),5,497,9.56,188,1,114,0,378.269618,2.012072,34.21052632,2.631578947,0,0,1,0,0,0,0,0,0,0,0,0,0
¾ö¸¶¿Ö,ÇÁ·Ñ·Î±× - »õ½Ïµé,1,952,9.44,343,10,35,0,360.294118,10.504202,37.14285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾ö¸¶¿Ö,1. Çàº¹ÇØ,2,804,9.54,423,8,49,0,526.119403,9.950249,38.7755102,2.040816327,1,0,0,1,0,0,0,0,0,0,0,0,0
¾ö¸¶¿Ö,2. ¿ì¸®Áýµµ ÀÖ´Ù,3,491,9.53,369,6,41,0,751.527495,12.219959,56.09756098,2.43902439,1,0,0,1,0,0,0,0,0,0,0,0,0
¾ö¸¶¿Ö,3. ³ªµµ,4,412,9.52,366,7,44,0,888.349515,16.990291,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾ö¸¶¿Ö,4. »õÇØ,5,369,9.55,317,7,29,0,859.078591,18.97019,41.37931034,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ºÎÅ¹ÇØ¿ä-! °õ¾¾!,ÀÌº°ÈÄ,1,680,9.74,432,2,77,0,635.294118,2.941176,48.05194805,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ºÎÅ¹ÇØ¿ä-! °õ¾¾!,°õ¾¾(?),2,405,9.71,450,3,110,0,1111.111111,7.407407,40.90909091,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ºÎÅ¹ÇØ¿ä-! °õ¾¾!,³²°ÜÁø°Í,3,343,9.74,382,2,71,0,1113.702624,5.830904,45.07042254,2.816901408,0,0,1,0,0,0,0,0,0,0,0,0,0
ºÎÅ¹ÇØ¿ä-! °õ¾¾!,Ãß¾ï,4,308,9.74,548,7,139,0,1779.220779,22.727273,43.88489209,0.71942446,0,0,1,0,0,0,0,0,0,0,0,0,0
ºÎÅ¹ÇØ¿ä-! °õ¾¾!,Áñ°Å¿î Ãß¼®µÇ¼¼¿ä!,5,281,9.76,306,2,43,0,1088.967972,7.117438,34.88372093,0,0,0,1,0,0,0,0,0,0,0,0,0,0
µð¹ÙÀÎ ¾Èµå·Î¸Þ´Ù,ÇÁ·Ñ·Î±×¥°,1,723,9.79,882,17,59,0,1219.917012,23.51314,47.45762712,0,0,0,1,0,0,1,0,0,1,0,0,0,0
µð¹ÙÀÎ ¾Èµå·Î¸Þ´Ù,ÇÁ·Ñ·Î±×¥± - ÆÄÀÏ °¡¹®¹¦ Å°Å¸¶óÇÁ ¹¦¿ª,2,562,9.82,970,10,110,0,1725.978648,17.793594,44.54545455,0.909090909,0,0,1,0,0,1,0,0,1,0,0,0,0
µð¹ÙÀÎ ¾Èµå·Î¸Þ´Ù,1È­ : ³×ÀÏ <1>,3,466,9.83,901,9,65,0,1933.476395,19.313305,41.53846154,0,0,0,1,0,0,1,0,0,1,0,0,0,0
µð¹ÙÀÎ ¾Èµå·Î¸Þ´Ù,2È­ : ³×ÀÏ<2>,4,288,9.89,790,8,56,0,2743.055556,27.777778,42.85714286,1.785714286,0,0,1,0,0,1,0,0,1,0,0,0,0
µð¹ÙÀÎ ¾Èµå·Î¸Þ´Ù,3È­ : 487³â 4¿ù,5,226,9.92,715,10,56,0,3163.716814,44.247788,48.21428571,1.785714286,0,0,1,0,0,1,0,0,1,0,0,0,0
¾îÁ¦ ¿À´Ã ±×¸®°í ³»ÀÏ,Ä¡°ú°¡±â,1,3134,9.71,780,8,115,0,248.883216,2.552648,35.65217391,1.739130435,1,0,0,1,0,0,0,0,0,0,0,0,0
¾îÁ¦ ¿À´Ã ±×¸®°í ³»ÀÏ,¿¹»Ú³Ä?,2,1633,9.76,709,13,56,0,434.170239,7.960808,48.21428571,1.785714286,1,0,0,1,0,0,0,0,0,0,0,0,0
¾îÁ¦ ¿À´Ã ±×¸®°í ³»ÀÏ,²Þ,3,637,9.76,697,1,60,0,1094.191523,1.569859,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¾îÁ¦ ¿À´Ã ±×¸®°í ³»ÀÏ,ÇÎÅ©»ö ¸Ó¸®²ö,4,348,9.74,709,2,97,0,2037.356322,5.747126,50.51546392,1.030927835,1,0,0,1,0,0,0,0,0,0,0,0,0
¾îÁ¦ ¿À´Ã ±×¸®°í ³»ÀÏ,¿ÀÇØÇÏÁö ¸¶¼¼¿ä,5,194,9.75,703,1,92,0,3623.71134,5.154639,45.65217391,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Dead to the world,INTRO,1,743,9.85,2149,1,478,0,2892.328398,1.345895,26.15062762,0.209205021,0,0,1,0,0,1,0,1,0,0,0,0,0
Dead to the world,1,2,469,9.84,1707,3,235,0,3639.658849,6.396588,26.38297872,0.85106383,0,0,1,0,0,1,0,1,0,0,0,0,0
Dead to the world,2,3,122,9.86,1445,0,225,0,11844.2623,0,24,0.888888889,0,0,1,0,0,1,0,1,0,0,0,0,0
Dead to the world,3,4,78,9.88,1326,1,142,0,17000,12.820513,22.53521127,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Dead to the world,4,5,68,9.87,1310,0,209,0,19264.70588,0,17.70334928,0.956937799,0,0,1,0,0,1,0,1,0,0,0,0,0
¾È³ç£¡ÈÄ½Ä¸Ç,¿¹°íÆí,1,731,9.74,349,4,50,0,477.428181,5.471956,40,0,1,0,0,0,0,1,0,1,0,0,0,0,0
¾È³ç£¡ÈÄ½Ä¸Ç,1È¸,2,792,9.81,405,4,49,0,511.363636,5.050505,36.73469388,0,1,0,0,0,0,1,0,1,0,0,0,0,0
¾È³ç£¡ÈÄ½Ä¸Ç,2È¸,3,609,9.84,409,2,38,0,671.592775,3.284072,55.26315789,0,1,0,0,0,0,1,0,1,0,0,0,0,0
¾È³ç£¡ÈÄ½Ä¸Ç,3È¸,4,497,9.82,427,3,37,0,859.15493,6.036217,54.05405405,0,1,0,0,0,0,1,0,1,0,0,0,0,0
¾È³ç£¡ÈÄ½Ä¸Ç,4È¸,5,427,9.85,427,3,37,0,1000,7.025761,45.94594595,0,1,0,0,0,0,1,0,1,0,0,0,0,0
½ºÀ§Ä¡È÷ÅÍ,Á¦1±¸ ÇÃ·¹ÀÌº¼,1,1111,9.65,501,1,58,0,450.945095,0.90009,36.20689655,0,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÀ§Ä¡È÷ÅÍ,Á¦2±¸ ¿ø ¾Ø ¿ø,2,616,9.62,400,2,41,0,649.350649,3.246753,26.82926829,0,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÀ§Ä¡È÷ÅÍ,Á¦3±¸ µ¹Á÷±¸,3,497,9.62,392,2,39,0,788.732394,4.024145,28.20512821,2.564102564,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÀ§Ä¡È÷ÅÍ,Á¦4±¸ È÷Æ® ¹ÙÀÌ ÇÇÄ¡,4,518,9.69,369,1,30,0,712.355212,1.930502,36.66666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0
½ºÀ§Ä¡È÷ÅÍ,Á¦5±¸ ³´¾Æ¿ô,5,444,9.68,345,1,27,0,777.027027,2.252252,44.44444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0
¾ðÁ¦³ª! º°³­ÇÏ·ç,¾ðÁ¦³ª º°³­ÇÏ·ç,1,1015,9.53,133,5,46,0,131.034483,4.926108,28.26086957,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¾ðÁ¦³ª! º°³­ÇÏ·ç,¾ðÁ¦³ª! º°³­ÇÏ·ç,2,496,9.26,116,3,178,0,233.870968,6.048387,44.38202247,0.561797753,1,0,0,0,0,0,0,0,0,0,0,0,0
¾ðÁ¦³ª! º°³­ÇÏ·ç,3È­,3,340,9.24,148,1,35,0,435.294118,2.941176,48.57142857,2.857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
¾ðÁ¦³ª! º°³­ÇÏ·ç,¾ðÁ¦³ª! º°³­ÇÏ·ç,4,243,9.81,101,1,0,0,415.63786,4.115226,41.00113445,1.364600941,1,0,0,0,0,0,0,0,0,0,0,0,0
¾ðÁ¦³ª! º°³­ÇÏ·ç,¾ðÁ¦³ª! º°³­ÇÏ·ç,5,220,9.41,164,1,0,0,745.454545,4.545455,41.00113445,1.364600941,1,0,0,0,0,0,0,0,0,0,0,0,0
¸Á°í¸¾º¸,³» ÀÌ¸§Àº  ¸¶¸®°í? ¾Æ´Ï ¸Á°í?,1,796,9.79,372,2,46,0,467.336683,2.512563,58.69565217,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¸Á°í¸¾º¸,02.Å«ÇüÀº ½É¼úÀïÀÌ,2,498,9.78,352,2,52,0,706.827309,4.016064,51.92307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¸Á°í¸¾º¸,03.º´¿ø³îÀÌ´Â ±×¸¸,3,542,9.79,343,2,51,0,632.841328,3.690037,50.98039216,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¸Á°í¸¾º¸,04.ÀÛÀºÇüÀÇ ±ôÂ¦ ¼±¹°(1),4,430,9.75,345,0,48,0,802.325581,0,43.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0
¸Á°í¸¾º¸,05.ÀÛÀº ÇüÀÇ ±ôÂ¦ ¼±¹°(2),5,368,9.61,365,0,67,0,991.847826,0,44.7761194,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[¿ïÁö¸¶],[¿ïÁö¸¶] 1È­ / 5³âÀü..,1,834,9.69,596,7,275,0,714.628297,8.393285,28,0.727272727,0,0,1,0,0,0,0,0,0,0,0,0,0
[¿ïÁö¸¶],[¿ïÁö¸¶] 2È­ / ¹ÌÆÃ,2,509,9.72,492,4,93,0,966.601179,7.858546,29.03225806,1.075268817,0,0,1,0,0,0,0,0,0,0,0,0,0
[¿ïÁö¸¶],[¿ïÁö¸¶] 3È­ / Ä¿ÇÃ Á¤ÇÏ±â,3,497,9.71,539,5,215,0,1084.507042,10.060362,38.60465116,0.930232558,0,0,1,0,0,0,0,0,0,0,0,0,0
[¿ïÁö¸¶],[¿ïÁö¸¶] 4È­ / »çÃ¤¾÷ÀÚ,4,459,9.77,405,3,110,0,882.352941,6.535948,34.54545455,2.727272727,0,0,1,0,0,0,0,0,0,0,0,0,0
[¿ïÁö¸¶],[¿ïÁö¸¶] 5È­ / ±Ã±ÝÇÏ´Ï?,5,384,9.58,470,3,159,0,1223.958333,7.8125,25.78616352,6.289308176,0,0,1,0,0,0,0,0,0,0,0,0,0
HOLE,bule day -1,1,2482,9.64,796,0,226,0,320.709106,0,31.85840708,0.442477876,0,0,1,0,0,0,0,0,0,0,0,0,0
HOLE,i don't see me -2,2,1347,9.65,747,1,147,0,554.565702,0.74239,29.93197279,2.040816327,0,0,1,0,0,0,0,0,0,0,0,0,0
HOLE,the forth dimension -3,3,359,9.67,737,0,185,0,2052.924791,0,20,0.540540541,0,0,1,0,0,0,0,0,0,0,0,0,0
HOLE,fresh -4,4,114,9.69,852,0,290,0,7473.684211,0,38.27586207,1.034482759,0,0,1,0,0,0,0,0,0,0,0,0,0
HOLE,"and,and,and-5",5,72,9.73,802,0,451,0,11138.88889,0,33.2594235,0.66518847,0,0,1,0,0,0,0,0,0,0,0,0,0
ÀÌÇÁ,ºÀÀÎÃ¼.ÇÁ·Ñ·Î±×,1,2943,9.79,328,87,58,0,111.4509,29.561672,18.96551724,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ÀÌÇÁ,ºÀÀÎÃ¼.1È­,2,1356,9.83,267,62,15,0,196.902655,45.722714,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ÀÌÇÁ,ºÀÀÎÃ¼.2È­,3,303,9.89,248,53,17,0,818.481848,174.917492,11.76470588,5.882352941,0,0,1,0,0,1,0,0,0,0,0,0,0
ÀÌÇÁ,ºÀÀÎÃ¼.3È­,4,119,9.88,267,58,35,0,2243.697479,487.394958,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ÀÌÇÁ,ºÀÀÎÃ¼.4È­,5,80,9.91,246,63,21,0,3075,787.5,9.523809524,4.761904762,0,0,1,0,0,1,0,0,0,0,0,0,0
HAVEN's,¼­¸·,1,614,9.26,307,1,119,0,500,1.628664,25.21008403,2.521008403,0,1,0,0,0,0,0,0,0,0,0,0,0
HAVEN's,°øÁö,2,301,9.46,158,0,53,0,524.916944,0,24.52830189,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HAVEN's,½ÃÀÛ HAVEN ÇìÀÌºì,3,455,9.45,204,0,96,0,448.351648,0,16.66666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HAVEN's,chapter 1 - 1,4,412,9.56,142,2,89,0,344.660194,4.854369,24.71910112,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HAVEN's,chapter 1 - 2,5,231,9.57,126,2,89,0,545.454545,8.658009,8.988764045,2.247191011,0,1,0,0,0,0,0,0,0,0,0,0,0
¾î´À Åä¿äÀÏ ¹ãÀÇ ¹«Áö°³,ÇÁ·Ñ·Î±×,1,966,9.76,294,55,39,0,304.347826,56.935818,25.64102564,0,0,0,1,0,0,0,0,1,0,0,0,0,0
¾î´À Åä¿äÀÏ ¹ãÀÇ ¹«Áö°³,1È­,2,594,9.57,320,53,39,0,538.720539,89.225589,38.46153846,0,0,0,1,0,0,0,0,1,0,0,0,0,0
¾î´À Åä¿äÀÏ ¹ãÀÇ ¹«Áö°³,2È­,3,293,9.93,268,41,32,0,914.675768,139.931741,31.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0
¾î´À Åä¿äÀÏ ¹ãÀÇ ¹«Áö°³,[3È­],4,100,9.91,229,39,17,0,2290,390,29.41176471,0,0,0,1,0,0,0,0,1,0,0,0,0,0
¾î´À Åä¿äÀÏ ¹ãÀÇ ¹«Áö°³,[4È­],5,72,9.87,221,39,20,0,3069.444444,541.666667,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Ç×¹®¹Ì³² ·¦¼Òµð,1È­ ÇÁ·Ñ·Î±×,1,2100,9.51,797,4,905,0,379.52381,1.904762,40,0.110497238,0,0,1,0,1,0,0,0,0,0,0,0,0
Ç×¹®¹Ì³² ·¦¼Òµð,2È­ ¸éÁ¢ÀÇ Á¤¼® (»ó),2,1224,9.68,618,0,347,0,504.901961,0,45.24495677,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ç×¹®¹Ì³² ·¦¼Òµð,3È­ ¸éÁ¢ÀÇ Á¤¼® (ÇÏ),3,410,9.84,500,1,151,0,1219.512195,2.439024,45.69536424,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ç×¹®¹Ì³² ·¦¼Òµð,4È­ ±×µéÀÇ ÇÁ·¹Á¨Å×ÀÌ¼Ç (»ó),4,316,9.86,485,0,157,0,1534.810127,0,48.40764331,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ç×¹®¹Ì³² ·¦¼Òµð,Á¦¸ñº¯°æ °øÁö»çÇ× ÀÔ´Ï´Ù,5,172,9.91,304,0,101,0,1767.44186,0,52.47524752,0,0,0,1,0,1,0,0,0,0,0,0,0,0
±î¸¶±ÍÀÇ ÆíÁö,1È­,1,1143,9.42,316,1,139,0,276.465442,0.874891,33.09352518,0.71942446,0,0,1,0,0,0,0,0,0,0,0,0,0
±î¸¶±ÍÀÇ ÆíÁö,2È­ 'Áø½Ç',2,571,9.54,312,1,97,0,546.409807,1.751313,38.1443299,1.030927835,0,0,1,0,0,0,0,0,0,0,0,0,0
±î¸¶±ÍÀÇ ÆíÁö,3È­,3,170,9.65,331,0,77,0,1947.058824,0,25.97402597,2.597402597,0,0,1,0,0,0,0,0,0,0,0,0,0
±î¸¶±ÍÀÇ ÆíÁö,4È­,4,99,9.67,377,0,91,0,3808.080808,0,36.26373626,1.098901099,0,0,1,0,0,0,0,0,0,0,0,0,0
±î¸¶±ÍÀÇ ÆíÁö,5È­,5,108,9.61,346,0,95,0,3203.703704,0,36.84210526,1.052631579,0,0,1,0,0,0,0,0,0,0,0,0,0
Ä«»êµå¶ó,Ä«»êµå¶ó 1È¸ - ÀçÀÛÈ­º»,1,4734,9.64,440,8,76,0,92.944656,1.689903,61.84210526,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ä«»êµå¶ó,Ä«»êµå¶ó 2È¸ - ÀçÀÛÈ­º»,2,2669,9.64,402,2,42,0,150.618209,0.749344,33.33333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ä«»êµå¶ó,Ä«»êµå¶ó 3È­ - ÀçÀÛÈ­º»,3,1114,9.67,385,0,47,0,345.601436,0,34.04255319,2.127659574,0,0,1,0,0,0,0,0,0,0,0,1,0
Ä«»êµå¶ó,Ä«»êµå¶ó 4È­ ÀçÀÛÈ­º»,4,705,9.65,394,0,35,0,558.865248,0,34.28571429,2.857142857,0,0,1,0,0,0,0,0,0,0,0,1,0
Ä«»êµå¶ó,5È­,5,884,9.72,384,0,61,0,434.38914,0,42.62295082,4.918032787,0,0,1,0,0,0,0,0,0,0,0,1,0
´ÞÀÚ ´ÙÀÌ¾î¸®,ÀÎ°£´ä°Ô »ì±â,1,1219,9.37,369,12,117,0,302.707137,9.844135,38.46153846,0,1,0,0,1,1,0,0,0,0,0,0,0,0
´ÞÀÚ ´ÙÀÌ¾î¸®,½ÄÅ½,2,874,9.51,311,11,126,0,355.83524,12.585812,19.04761905,0,1,0,0,1,1,0,0,0,0,0,0,0,0
´ÞÀÚ ´ÙÀÌ¾î¸®,ÀÎ°£´ä°Ô »ì±â(¿µ¾î¹öÁ¯),3,565,8.51,181,6,76,0,320.353982,10.619469,13.15789474,1.315789474,1,0,0,1,1,0,0,0,0,0,0,0,0
´ÞÀÚ ´ÙÀÌ¾î¸®,½ÄÅ½(¿µ¾î¹öÁ¯),4,433,7.83,133,4,30,0,307.159353,9.237875,20,3.333333333,1,0,0,1,1,0,0,0,0,0,0,0,0
´ÞÀÚ ´ÙÀÌ¾î¸®,¸Ó¸®ÇÏ´Â ³¯,5,531,9.1,194,6,62,0,365.348399,11.299435,14.51612903,1.612903226,1,0,0,1,1,0,0,0,0,0,0,0,0
³Ê¶«¿¡ Âù¶õÇÑ ³»ÀÎ»ý!,1È­,1,803,9.65,314,2,110,0,391.033624,2.49066,26.36363636,0,0,0,1,0,0,0,0,0,0,0,0,0,0
